station,date,t_avg,dew_point,wet_bulb,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,wet_dry,week,month,year,year_month,year_week
1,2009-08-25,71.0,61,65.0,0.0,29.33,30.05,9.1,21,9.2,0,34,8,2009,20098,200934
2,2009-08-25,72.0,61,65.0,0.0,29.39,30.04,8.3,21,8.6,0,34,8,2009,20098,200934
1,2009-08-26,68.0,62,64.0,0.93,29.36,30.08,5.2,2,7.8,1,34,8,2009,20098,200934
2,2009-08-26,68.0,64,65.0,0.54,29.42,30.07,3.9,2,7.3,1,34,8,2009,20098,200934
1,2009-08-27,64.0,60,61.0,0.95,29.36,30.08,9.1,7,9.7,1,34,8,2009,20098,200934
2,2009-08-27,65.0,61,63.0,1.19,29.41,30.07,10.7,8,11.0,1,34,8,2009,20098,200934
1,2009-08-28,64.0,61,62.0,0.22,29.18,29.93,3.4,2,5.7,1,34,8,2009,20098,200934
2,2009-08-28,66.0,61,63.0,0.28,29.24,29.92,2.6,2,5.4,1,34,8,2009,20098,200934
1,2009-08-29,63.0,51,56.0,0.02,29.18,29.89,11.4,31,11.8,1,34,8,2009,20098,200934
2,2009-08-29,63.0,52,57.0,0.01,29.24,29.88,10.4,31,11.1,1,34,8,2009,20098,200934
1,2009-08-30,59.0,47,52.0,0.0,29.44,30.14,8.2,1,9.3,0,34,8,2009,20098,200934
2,2009-08-30,59.0,47,53.0,0.005,29.5,30.13,9.4,1,10.5,0,34,8,2009,20098,200934
1,2009-08-31,59.0,44,52.0,0.0,29.55,30.27,4.8,3,6.0,0,35,8,2009,20098,200935
2,2009-08-31,58.0,44,52.0,0.0,29.6,30.26,5.3,4,6.8,0,35,8,2009,20098,200935
1,2009-09-01,60.0,47,53.0,0.0,29.57,30.31,3.3,4,3.4,0,35,9,2009,20099,200935
2,2009-09-01,61.0,49,55.0,0.0,29.63,30.3,3.2,6,3.5,0,35,9,2009,20099,200935
1,2009-09-02,62.0,50,56.0,0.0,29.51,30.25,4.1,6,5.1,0,35,9,2009,20099,200935
2,2009-09-02,63.0,51,56.0,0.0,29.56,30.23,3.2,8,3.9,0,35,9,2009,20099,200935
1,2009-09-03,66.0,54,59.0,0.0,29.42,30.16,4.7,5,6.0,0,35,9,2009,20099,200935
2,2009-09-03,66.0,55,60.0,0.0,29.48,30.14,5.2,6,5.9,1,35,9,2009,20099,200935
1,2009-09-04,65.0,54,59.0,0.0,29.44,30.15,3.6,4,4.1,1,35,9,2009,20099,200935
2,2009-09-04,67.0,55,60.0,0.0,29.49,30.14,3.8,4,4.4,1,35,9,2009,20099,200935
1,2009-09-05,66.0,57,61.0,0.0,29.49,30.21,4.3,4,5.3,1,35,9,2009,20099,200935
2,2009-09-05,68.0,57,62.0,0.0,29.54,30.19,5.2,6,5.8,1,35,9,2009,20099,200935
1,2009-09-06,69.0,59,63.0,0.03,29.47,30.19,4.2,5,5.3,1,35,9,2009,20099,200935
2,2009-09-06,72.0,59,64.0,0.005,29.52,30.17,6.3,8,6.6,0,35,9,2009,20099,200935
1,2009-09-07,68.0,59,62.0,0.0,29.39,29.97,5.8,3,4.0,1,36,9,2009,20099,200936
2,2009-09-07,70.0,59,63.0,0.0,29.44,30.09,6.3,4,6.9,1,36,9,2009,20099,200936
1,2009-09-08,69.0,60,63.0,0.0,29.36,30.07,6.6,3,7.3,0,36,9,2009,20099,200936
2,2009-09-08,70.0,62,65.0,0.0,29.41,30.05,6.9,4,8.0,1,36,9,2009,20099,200936
1,2009-09-09,72.0,63,65.0,0.0,29.42,30.14,6.1,6,6.9,1,36,9,2009,20099,200936
2,2009-09-09,73.0,63,66.0,0.0,29.47,30.12,6.8,7,7.2,1,36,9,2009,20099,200936
1,2009-09-10,73.0,62,65.0,0.0,29.48,30.2,6.0,6,6.8,1,36,9,2009,20099,200936
2,2009-09-10,73.0,62,66.0,0.0,29.54,30.17,6.6,7,7.3,1,36,9,2009,20099,200936
1,2009-09-11,71.0,59,63.0,0.0,29.44,30.17,5.1,7,5.6,1,36,9,2009,20099,200936
2,2009-09-11,71.0,59,64.0,0.0,29.49,30.15,6.4,8,6.7,0,36,9,2009,20099,200936
1,2009-09-12,69.0,60,63.0,0.0,29.41,30.14,3.7,3,4.8,1,36,9,2009,20099,200936
2,2009-09-12,70.0,61,64.0,0.0,29.47,30.12,3.2,6,4.5,1,36,9,2009,20099,200936
1,2009-09-13,69.0,54,60.0,0.0,29.39,30.12,1.5,7,3.0,1,36,9,2009,20099,200936
2,2009-09-13,68.0,55,61.0,0.01,29.45,30.11,2.5,7,4.2,1,36,9,2009,20099,200936
1,2009-09-14,71.0,55,61.0,0.0,29.34,30.07,0.1,33,2.1,0,37,9,2009,20099,200937
2,2009-09-14,72.0,56,62.0,0.0,29.4,30.05,1.1,13,2.7,0,37,9,2009,20099,200937
1,2009-09-15,73.0,59,63.0,0.0,29.36,30.07,6.2,2,7.8,0,37,9,2009,20099,200937
2,2009-09-15,73.0,58,64.0,0.0,29.41,30.05,5.8,2,6.7,0,37,9,2009,20099,200937
1,2009-09-16,65.0,54,59.0,0.0,29.49,30.2,11.0,5,11.4,0,37,9,2009,20099,200937
2,2009-09-16,67.0,54,60.0,0.0,29.54,30.18,12.5,6,13.4,0,37,9,2009,20099,200937
1,2009-09-17,61.0,52,56.0,0.0,29.45,30.18,3.4,5,4.2,0,37,9,2009,20099,200937
2,2009-09-17,63.0,51,57.0,0.0,29.51,30.17,4.5,8,5.4,0,37,9,2009,20099,200937
1,2009-09-18,65.0,55,59.0,0.0,29.46,30.18,5.1,2,6.4,1,37,9,2009,20099,200937
2,2009-09-18,66.0,55,59.0,0.0,29.52,30.17,5.3,3,6.7,0,37,9,2009,20099,200937
1,2009-09-19,66.0,55,59.0,0.0,29.48,30.21,3.2,10,5.9,0,37,9,2009,20099,200937
2,2009-09-19,67.0,55,60.0,0.0,29.54,30.2,4.4,10,5.8,0,37,9,2009,20099,200937
1,2009-09-20,64.0,56,60.0,0.75,29.28,30.04,6.4,7,7.9,1,37,9,2009,20099,200937
2,2009-09-20,63.0,56,60.0,0.44,29.34,30.02,5.9,8,7.3,1,37,9,2009,20099,200937
1,2009-09-21,64.0,59,61.0,0.005,29.26,29.98,3.5,23,4.6,1,38,9,2009,20099,200938
2,2009-09-21,66.0,60,62.0,0.005,29.31,29.97,3.6,23,5.5,1,38,9,2009,20099,200938
1,2009-09-22,68.0,65,67.0,0.0,29.28,29.98,5.2,17,7.7,1,38,9,2009,20099,200938
2,2009-09-22,70.0,65,67.0,0.04,29.34,29.97,5.2,18,7.3,1,38,9,2009,20099,200938
1,2009-09-23,69.0,62,64.0,0.0,29.42,30.12,0.6,32,4.0,1,38,9,2009,20099,200938
2,2009-09-23,69.0,63,64.0,0.0,29.47,30.11,0.8,31,4.7,1,38,9,2009,20099,200938
1,2009-09-24,69.0,63,65.0,0.0,29.44,30.16,4.3,6,4.7,1,38,9,2009,20099,200938
2,2009-09-24,68.0,62,64.0,0.0,29.49,30.15,4.1,7,4.4,1,38,9,2009,20099,200938
1,2009-09-25,65.0,57,60.0,0.16,29.39,30.12,5.4,11,7.3,1,38,9,2009,20099,200938
2,2009-09-25,65.0,57,60.0,0.02,29.44,30.11,5.4,11,6.3,1,38,9,2009,20099,200938
1,2009-09-26,62.0,56,59.0,0.0,29.15,29.91,4.0,27,4.6,1,38,9,2009,20099,200938
2,2009-09-26,61.0,56,59.0,0.005,29.21,29.9,3.9,26,4.6,1,38,9,2009,20099,200938
1,2009-09-27,62.0,53,57.0,0.08,28.84,29.59,8.2,22,10.2,1,38,9,2009,20099,200938
2,2009-09-27,64.0,53,58.0,0.48,28.91,29.59,7.6,23,10.2,1,38,9,2009,20099,200938
1,2009-09-28,56.0,42,49.0,0.01,28.91,29.61,20.3,29,20.7,1,39,9,2009,20099,200939
2,2009-09-28,57.0,42,49.0,0.005,28.98,29.61,19.8,28,20.2,1,39,9,2009,20099,200939
1,2009-09-29,54.0,42,48.0,0.0,29.28,29.96,9.0,33,10.3,0,39,9,2009,20099,200939
2,2009-09-29,53.0,42,48.0,0.005,29.34,29.96,8.4,33,10.2,1,39,9,2009,20099,200939
1,2009-09-30,55.0,40,47.0,0.0,29.39,30.11,5.7,3,6.8,0,39,9,2009,20099,200939
2,2009-09-30,55.0,42,48.0,0.0,29.44,30.1,4.8,3,7.0,0,39,9,2009,20099,200939
1,2009-10-01,50.0,46,49.0,0.89,29.13,29.9,9.1,13,9.5,1,39,10,2009,200910,200939
2,2009-10-01,52.0,46,49.0,0.59,29.18,29.9,8.8,13,8.7,1,39,10,2009,200910,200939
1,2009-10-02,52.0,46,48.0,0.21,28.8,29.55,10.5,21,12.0,1,39,10,2009,200910,200939
2,2009-10-02,52.0,46,48.0,0.17,28.87,29.56,10.0,22,11.6,1,39,10,2009,200910,200939
1,2009-10-03,52.0,47,49.0,0.11,29.02,29.7,6.9,26,7.4,1,39,10,2009,200910,200939
2,2009-10-03,53.0,47,49.0,0.03,29.08,29.71,9.4,26,9.8,1,39,10,2009,200910,200939
1,2009-10-04,53.0,43,47.0,0.005,29.28,29.98,9.0,28,9.2,0,39,10,2009,200910,200939
2,2009-10-04,53.0,42,47.0,0.0,29.34,29.99,8.9,27,9.3,0,39,10,2009,200910,200939
1,2009-10-05,53.0,42,47.0,0.0,29.29,30.03,1.8,8,5.4,0,40,10,2009,200910,200940
2,2009-10-05,52.0,42,47.0,0.0,29.35,30.04,2.9,9,4.5,0,40,10,2009,200910,200940
1,2009-10-06,55.0,47,51.0,0.03,28.9,29.65,8.8,24,14.9,1,40,10,2009,200910,200940
2,2009-10-06,56.0,46,50.0,0.05,28.97,29.66,9.5,24,15.1,1,40,10,2009,200910,200940
1,2009-10-07,53.0,39,46.0,0.0,29.24,29.95,9.2,26,10.8,0,40,10,2009,200910,200940
2,2009-10-07,53.0,39,46.0,0.0,29.31,29.96,8.5,26,10.1,0,40,10,2009,200910,200940
1,2009-10-08,49.0,46,48.0,0.12,29.18,29.92,3.3,21,4.8,1,40,10,2009,200910,200940
2,2009-10-08,51.0,46,49.0,0.14,29.25,29.93,4.8,20,5.6,1,40,10,2009,200910,200940
1,2009-10-09,46.0,43,45.0,0.46,29.21,29.93,9.4,34,10.0,1,40,10,2009,200910,200940
2,2009-10-09,46.0,44,46.0,0.43,29.26,29.92,9.3,35,10.2,1,40,10,2009,200910,200940
1,2009-10-10,40.0,30,35.0,0.0,29.49,30.21,7.4,28,7.7,0,40,10,2009,200910,200940
2,2009-10-10,41.0,30,36.0,0.0,29.55,30.21,7.8,29,8.2,0,40,10,2009,200910,200940
1,2009-10-11,37.0,22,32.0,0.0,29.6,30.35,1.5,33,5.0,0,40,10,2009,200910,200940
2,2009-10-11,37.0,23,33.0,0.0,29.67,30.36,1.1,1,4.8,0,40,10,2009,200910,200940
1,2009-10-12,45.0,36,41.0,0.02,29.44,30.18,0.6,19,3.8,1,41,10,2009,200910,200941
2,2009-10-12,46.0,34,40.0,0.005,29.5,30.2,0.6,24,3.5,1,41,10,2009,200910,200941
1,2009-10-13,41.0,32,38.0,0.0,29.6,30.35,8.5,1,10.0,0,41,10,2009,200910,200941
2,2009-10-13,42.0,32,39.0,0.0,29.66,30.35,8.5,2,11.3,1,41,10,2009,200910,200941
1,2009-10-14,45.0,36,41.0,0.03,29.4,30.17,11.0,9,11.5,1,41,10,2009,200910,200941
2,2009-10-14,45.0,36,41.0,0.03,29.47,30.17,10.7,10,11.2,1,41,10,2009,200910,200941
1,2009-10-15,43.0,38,40.0,0.29,29.26,30.0,8.2,6,9.1,1,41,10,2009,200910,200941
2,2009-10-15,43.0,38,40.0,0.33,29.31,30.0,9.4,7,10.0,1,41,10,2009,200910,200941
1,2009-10-16,42.0,36,39.0,0.04,29.41,30.13,8.2,35,8.2,1,41,10,2009,200910,200941
2,2009-10-16,43.0,36,40.0,0.08,29.46,30.13,7.1,35,8.1,1,41,10,2009,200910,200941
1,2009-10-17,44.0,33,39.0,0.005,29.57,30.3,8.0,34,8.2,1,41,10,2009,200910,200941
2,2009-10-17,46.0,34,40.0,0.01,29.64,30.3,6.9,35,7.7,1,41,10,2009,200910,200941
1,2009-10-18,42.0,33,39.0,0.0,29.49,30.25,6.1,21,6.9,0,41,10,2009,200910,200941
2,2009-10-18,43.0,33,40.0,0.0,29.55,30.26,5.8,21,6.2,0,41,10,2009,200910,200941
1,2009-10-19,55.0,41,47.0,0.0,29.25,30.0,11.4,21,11.5,0,42,10,2009,200910,200942
2,2009-10-19,55.0,40,47.0,0.0,29.32,30.01,10.7,21,10.8,0,42,10,2009,200910,200942
1,2009-10-20,55.0,48,52.0,0.03,29.31,30.03,4.0,19,5.3,1,42,10,2009,200910,200942
2,2009-10-20,58.0,47,52.0,0.05,29.38,30.03,6.4,19,7.4,1,42,10,2009,200910,200942
1,2009-10-21,62.0,52,56.0,0.005,29.25,29.99,11.4,21,11.5,1,42,10,2009,200910,200942
2,2009-10-21,63.0,50,55.0,0.01,29.32,29.99,11.1,21,11.2,0,42,10,2009,200910,200942
1,2009-10-22,53.0,48,50.0,1.03,29.18,29.94,8.4,5,13.0,1,42,10,2009,200910,200942
2,2009-10-22,54.0,49,51.0,0.84,29.23,29.93,8.7,6,13.2,1,42,10,2009,200910,200942
1,2009-10-23,52.0,49,50.0,0.89,28.73,29.48,6.2,18,16.2,1,42,10,2009,200910,200942
2,2009-10-23,53.0,50,51.0,1.29,28.8,29.48,6.6,19,15.4,1,42,10,2009,200910,200942
1,2009-10-24,44.0,37,40.0,0.04,29.03,29.73,8.3,26,8.9,1,42,10,2009,200910,200942
2,2009-10-24,44.0,37,41.0,0.05,29.1,29.74,9.6,26,10.3,1,42,10,2009,200910,200942
1,2009-10-25,53.0,45,49.0,0.27,29.26,29.96,5.5,19,6.9,1,42,10,2009,200910,200942
2,2009-10-25,54.0,43,48.0,0.24,29.32,29.97,6.3,19,7.3,1,42,10,2009,200910,200942
1,2009-10-26,52.0,48,49.0,0.11,29.28,30.02,4.9,21,7.5,1,43,10,2009,200910,200943
2,2009-10-26,53.0,47,49.0,0.13,29.35,30.02,5.2,21,6.8,1,43,10,2009,200910,200943
1,2009-10-27,48.0,45,47.0,0.06,29.19,29.94,4.4,5,6.5,1,43,10,2009,200910,200943
2,2009-10-27,50.0,46,48.0,0.16,29.24,29.94,5.5,5,7.0,1,43,10,2009,200910,200943
1,2009-10-28,54.0,49,51.0,0.0,29.28,29.99,3.1,14,4.3,1,43,10,2009,200910,200943
2,2009-10-28,54.0,49,51.0,0.0,29.34,29.99,1.8,13,3.0,1,43,10,2009,200910,200943
1,2009-10-29,54.0,50,52.0,0.6,29.21,29.98,12.5,14,12.7,1,43,10,2009,200910,200943
2,2009-10-29,54.0,50,52.0,1.05,29.28,29.99,11.1,14,11.4,1,43,10,2009,200910,200943
1,2009-10-30,57.0,53,56.0,0.81,28.79,29.55,15.6,20,17.4,1,43,10,2009,200910,200943
2,2009-10-30,58.0,54,56.0,1.15,28.87,29.56,15.7,21,17.9,1,43,10,2009,200910,200943
1,2009-10-31,41.0,31,38.0,0.005,29.18,29.86,11.1,26,11.5,0,43,10,2009,200910,200943
2,2009-10-31,42.0,31,38.0,0.01,29.25,29.87,13.4,26,13.8,0,43,10,2009,200910,200943
1,2010-05-01,64.0,53,58.0,0.11,28.89,29.6,9.1,21,9.4,1,17,5,2010,20105,201017
2,2010-05-01,66.0,54,59.0,0.01,28.95,29.59,7.4,22,8.1,1,17,5,2010,20105,201017
1,2010-05-02,61.0,52,56.0,0.93,28.9,29.61,4.4,25,6.1,1,17,5,2010,20105,201017
2,2010-05-02,61.0,52,56.0,0.31,28.97,29.6,2.8,26,6.9,1,17,5,2010,20105,201017
1,2010-05-03,61.0,45,53.0,0.0,29.07,29.77,8.8,25,9.4,0,18,5,2010,20105,201018
2,2010-05-03,62.0,45,53.0,0.0,29.13,29.77,8.9,25,9.5,0,18,5,2010,20105,201018
1,2010-05-04,65.0,44,54.0,0.0,29.05,29.77,13.9,21,14.2,0,18,5,2010,20105,201018
2,2010-05-04,67.0,43,54.0,0.0,29.13,29.78,12.1,21,12.6,0,18,5,2010,20105,201018
1,2010-05-05,64.0,37,51.0,0.005,29.08,29.77,10.2,27,12.8,0,18,5,2010,20105,201018
2,2010-05-05,65.0,37,51.0,0.005,29.15,29.77,9.7,27,12.1,0,18,5,2010,20105,201018
1,2010-05-06,55.0,39,46.0,0.01,29.27,29.99,5.7,3,9.1,1,18,5,2010,20105,201018
2,2010-05-06,54.0,39,46.0,0.05,29.33,29.99,5.9,6,10.1,0,18,5,2010,20105,201018
1,2010-05-07,52.0,46,48.0,0.72,28.98,29.73,2.6,34,13.2,1,18,5,2010,20105,201018
2,2010-05-07,53.0,46,49.0,0.74,29.04,29.73,3.7,31,13.8,1,18,5,2010,20105,201018
1,2010-05-08,46.0,35,41.0,0.02,29.36,30.05,14.5,30,15.2,1,18,5,2010,20105,201018
2,2010-05-08,46.0,35,41.0,0.08,29.42,30.06,13.6,29,14.4,1,18,5,2010,20105,201018
1,2010-05-09,48.0,29,40.0,0.0,29.59,30.31,2.5,35,6.4,0,18,5,2010,20105,201018
2,2010-05-09,47.0,29,40.0,0.0,29.66,30.32,1.8,6,5.9,0,18,5,2010,20105,201018
1,2010-05-10,50.0,31,42.0,0.005,29.47,30.24,13.5,11,14.2,1,19,5,2010,20105,201019
2,2010-05-10,51.0,29,42.0,0.005,29.54,30.25,12.5,12,13.0,1,19,5,2010,20105,201019
1,2010-05-11,48.0,46,47.0,0.97,29.16,29.9,5.6,9,9.9,1,19,5,2010,20105,201019
2,2010-05-11,52.0,46,48.0,0.72,29.21,29.89,3.0,12,10.4,1,19,5,2010,20105,201019
1,2010-05-12,48.0,45,46.0,0.12,29.36,30.1,8.9,6,10.4,1,19,5,2010,20105,201019
2,2010-05-12,50.0,45,47.0,0.14,29.41,30.09,8.3,6,10.0,1,19,5,2010,20105,201019
1,2010-05-13,61.0,53,55.0,1.49,29.23,29.93,4.8,25,12.3,1,19,5,2010,20105,201019
2,2010-05-13,64.0,54,57.0,0.97,29.28,29.93,5.9,25,13.4,1,19,5,2010,20105,201019
1,2010-05-14,57.0,44,50.0,0.0,29.46,30.17,10.9,26,11.2,0,19,5,2010,20105,201019
2,2010-05-14,58.0,43,51.0,0.0,29.52,30.17,11.9,26,12.3,0,19,5,2010,20105,201019
1,2010-05-15,52.0,42,48.0,0.0,29.53,30.26,4.1,4,5.8,0,19,5,2010,20105,201019
2,2010-05-15,55.0,41,48.0,0.0,29.59,30.25,4.0,5,6.4,0,19,5,2010,20105,201019
1,2010-05-16,54.0,43,49.0,0.0,29.44,30.18,9.7,5,10.1,0,19,5,2010,20105,201019
2,2010-05-16,56.0,43,50.0,0.0,29.48,30.17,11.1,5,11.5,0,19,5,2010,20105,201019
1,2010-05-17,54.0,42,48.0,0.01,29.29,30.04,9.6,3,9.8,1,20,5,2010,20105,201020
2,2010-05-17,56.0,43,49.0,0.11,29.35,30.03,7.9,3,8.8,1,20,5,2010,20105,201020
1,2010-05-18,56.0,40,48.0,0.0,29.26,29.99,9.1,3,9.8,0,20,5,2010,20105,201020
2,2010-05-18,56.0,41,48.0,0.0,29.31,29.98,9.6,2,10.1,0,20,5,2010,20105,201020
1,2010-05-19,59.0,39,51.0,0.0,29.31,30.02,5.7,4,6.4,0,20,5,2010,20105,201020
2,2010-05-19,60.0,39,50.0,0.0,29.36,30.02,6.4,4,7.3,0,20,5,2010,20105,201020
1,2010-05-20,61.0,49,55.0,0.05,29.29,30.02,6.8,13,7.8,1,20,5,2010,20105,201020
2,2010-05-20,62.0,49,55.0,0.09,29.35,30.02,6.3,12,7.4,1,20,5,2010,20105,201020
1,2010-05-21,65.0,58,60.0,0.21,29.15,29.88,4.6,10,6.3,1,20,5,2010,20105,201020
2,2010-05-21,64.0,58,60.0,0.4,29.21,29.87,5.0,12,6.2,1,20,5,2010,20105,201020
1,2010-05-22,66.0,59,61.0,0.0,29.23,29.94,3.4,12,5.4,1,20,5,2010,20105,201020
2,2010-05-22,65.0,59,61.0,0.01,29.29,29.94,2.7,9,6.1,1,20,5,2010,20105,201020
1,2010-05-23,76.0,66,69.0,0.0,29.26,29.97,9.8,18,10.0,0,20,5,2010,20105,201020
2,2010-05-23,77.0,65,69.0,0.0,29.33,29.96,9.7,18,10.0,0,20,5,2010,20105,201020
1,2010-05-24,81.0,67,72.0,0.0,29.33,30.03,6.6,14,8.2,0,21,5,2010,20105,201021
2,2010-05-24,82.0,66,71.0,0.0,29.39,30.01,6.3,13,7.9,0,21,5,2010,20105,201021
1,2010-05-25,79.0,62,68.0,0.0,29.33,30.04,5.1,13,7.8,0,21,5,2010,20105,201021
2,2010-05-25,79.0,61,68.0,0.0,29.39,30.02,6.4,12,8.1,0,21,5,2010,20105,201021
1,2010-05-26,77.0,63,68.0,0.005,29.29,30.0,3.1,3,4.5,0,21,5,2010,20105,201021
2,2010-05-26,78.0,62,68.0,0.005,29.34,29.98,3.2,2,5.8,1,21,5,2010,20105,201021
1,2010-05-27,69.0,50,59.0,0.0,29.31,30.03,10.4,3,10.7,0,21,5,2010,20105,201021
2,2010-05-27,70.0,50,59.0,0.0,29.36,30.0,12.7,2,13.0,0,21,5,2010,20105,201021
1,2010-05-28,68.0,50,58.0,0.0,29.28,30.01,7.8,3,8.4,0,21,5,2010,20105,201021
2,2010-05-28,68.0,49,58.0,0.0,29.33,29.99,10.0,2,10.4,0,21,5,2010,20105,201021
1,2010-05-29,73.0,57,63.0,0.0,29.23,29.95,5.0,5,5.8,0,21,5,2010,20105,201021
2,2010-05-29,73.0,57,63.0,0.0,29.28,29.93,4.5,7,5.6,0,21,5,2010,20105,201021
1,2010-05-30,76.0,59,66.0,0.0,29.16,29.88,4.6,18,5.9,0,21,5,2010,20105,201021
2,2010-05-30,78.0,59,66.0,0.005,29.23,29.86,4.5,17,6.1,1,21,5,2010,20105,201021
1,2010-05-31,74.0,64,67.0,0.26,29.15,29.86,0.6,24,4.7,1,22,5,2010,20105,201022
2,2010-05-31,75.0,65,67.0,1.57,29.21,29.85,1.6,19,4.8,1,22,5,2010,20105,201022
1,2010-06-01,74.0,62,67.0,0.0,29.1,29.84,5.1,19,6.0,1,22,6,2010,20106,201022
2,2010-06-01,75.0,63,67.0,0.0,29.17,29.83,4.4,17,6.1,1,22,6,2010,20106,201022
1,2010-06-02,67.0,61,64.0,1.02,29.0,29.71,3.6,34,8.7,1,22,6,2010,20106,201022
2,2010-06-02,68.0,61,64.0,1.3,29.05,29.69,2.8,32,10.1,1,22,6,2010,20106,201022
1,2010-06-03,64.0,46,55.0,0.0,29.1,29.81,6.7,4,7.8,0,22,6,2010,20106,201022
2,2010-06-03,65.0,46,55.0,0.0,29.15,29.79,6.1,4,7.7,0,22,6,2010,20106,201022
1,2010-06-04,70.0,60,65.0,0.0,29.0,29.73,7.8,22,9.8,0,22,6,2010,20106,201022
2,2010-06-04,72.0,59,64.0,0.005,29.07,29.71,6.8,21,8.5,0,22,6,2010,20106,201022
1,2010-06-05,70.0,65,67.0,0.15,28.95,29.66,5.0,23,7.8,1,22,6,2010,20106,201022
2,2010-06-05,70.0,63,66.0,0.51,29.0,29.65,3.8,24,8.0,1,22,6,2010,20106,201022
1,2010-06-06,66.0,55,59.0,0.005,29.16,29.84,9.2,32,11.2,1,22,6,2010,20106,201022
2,2010-06-06,67.0,54,59.0,0.005,29.22,29.83,8.3,33,10.4,1,22,6,2010,20106,201022
1,2010-06-07,62.0,49,55.0,0.0,29.34,30.05,6.4,8,6.9,0,23,6,2010,20106,201023
2,2010-06-07,63.0,48,55.0,0.0,29.41,30.04,6.5,7,7.9,0,23,6,2010,20106,201023
1,2010-06-08,63.0,57,59.0,0.45,29.22,29.97,8.8,13,10.1,1,23,6,2010,20106,201023
2,2010-06-08,63.0,57,59.0,0.33,29.28,29.96,7.8,13,8.9,1,23,6,2010,20106,201023
1,2010-06-09,74.0,56,63.0,0.0,29.13,29.84,10.2,28,10.8,1,23,6,2010,20106,201023
2,2010-06-09,75.0,55,63.0,0.0,29.19,29.82,10.0,27,10.8,1,23,6,2010,20106,201023
1,2010-06-10,68.0,54,60.0,0.0,29.26,29.96,4.8,7,6.7,0,23,6,2010,20106,201023
2,2010-06-10,68.0,54,60.0,0.0,29.31,29.94,5.3,8,6.7,0,23,6,2010,20106,201023
1,2010-06-11,77.0,67,71.0,0.02,29.18,29.89,8.8,19,10.5,1,23,6,2010,20106,201023
2,2010-06-11,76.0,67,71.0,0.41,29.24,29.88,8.6,19,10.2,1,23,6,2010,20106,201023
1,2010-06-12,70.0,63,65.0,0.34,29.25,29.96,3.9,4,8.1,1,23,6,2010,20106,201023
2,2010-06-12,70.0,63,65.0,0.12,29.31,29.94,2.2,2,7.4,1,23,6,2010,20106,201023
1,2010-06-13,67.0,62,64.0,0.25,29.26,29.98,3.5,9,5.0,1,23,6,2010,20106,201023
2,2010-06-13,67.0,61,63.0,0.25,29.32,29.97,3.6,7,4.6,1,23,6,2010,20106,201023
1,2010-06-14,65.0,61,62.0,0.005,29.23,29.94,6.2,4,6.6,1,24,6,2010,20106,201024
2,2010-06-14,67.0,61,63.0,0.01,29.28,29.92,5.5,5,6.5,1,24,6,2010,20106,201024
1,2010-06-15,70.0,66,67.0,0.59,29.16,29.89,2.2,19,5.5,1,24,6,2010,20106,201024
2,2010-06-15,70.0,65,67.0,0.88,29.23,29.88,3.2,20,6.3,1,24,6,2010,20106,201024
1,2010-06-16,73.0,61,65.0,0.0,29.28,29.98,5.9,28,9.0,0,24,6,2010,20106,201024
2,2010-06-16,76.0,60,65.0,0.0,29.34,29.97,6.1,27,10.2,0,24,6,2010,20106,201024
1,2010-06-17,74.0,62,67.0,0.0,29.3,30.01,5.8,14,7.5,0,24,6,2010,20106,201024
2,2010-06-17,76.0,61,67.0,0.0,29.36,30.0,4.4,14,6.9,0,24,6,2010,20106,201024
1,2010-06-18,79.0,66,69.0,0.87,29.18,29.92,6.8,21,10.4,1,24,6,2010,20106,201024
2,2010-06-18,79.0,66,69.0,0.66,29.24,29.91,6.2,22,9.6,1,24,6,2010,20106,201024
1,2010-06-19,76.0,61,66.0,0.0,29.24,29.94,9.8,28,10.6,0,24,6,2010,20106,201024
2,2010-06-19,76.0,60,66.0,0.0,29.3,29.92,10.1,27,11.5,0,24,6,2010,20106,201024
1,2010-06-20,73.0,61,65.0,0.005,29.34,30.04,3.8,8,4.7,0,24,6,2010,20106,201024
2,2010-06-20,74.0,60,65.0,0.005,29.4,30.02,4.4,8,5.2,0,24,6,2010,20106,201024
1,2010-06-21,76.0,66,69.0,0.22,29.26,29.97,5.6,16,8.4,1,25,6,2010,20106,201025
2,2010-06-21,77.0,66,69.0,0.4,29.31,29.96,4.4,17,7.0,1,25,6,2010,20106,201025
1,2010-06-22,77.0,68,71.0,0.0,29.28,29.98,5.9,23,6.9,0,25,6,2010,20106,201025
2,2010-06-22,78.0,68,71.0,0.0,29.34,29.97,6.7,22,7.2,0,25,6,2010,20106,201025
1,2010-06-23,78.0,70,71.0,0.87,29.16,29.89,10.2,22,11.5,1,25,6,2010,20106,201025
2,2010-06-23,77.0,69,71.0,1.23,29.23,29.89,9.3,22,11.5,1,25,6,2010,20106,201025
1,2010-06-24,75.0,60,65.0,0.0,29.33,30.03,5.4,32,8.7,0,25,6,2010,20106,201025
2,2010-06-24,73.0,59,65.0,0.0,29.38,30.01,2.3,36,8.1,0,25,6,2010,20106,201025
1,2010-06-25,73.0,62,67.0,0.0,29.28,30.0,6.4,20,7.3,0,25,6,2010,20106,201025
2,2010-06-25,75.0,61,66.0,0.0,29.34,29.99,6.5,20,7.7,0,25,6,2010,20106,201025
